Date; Q; P; Tg
15.05.2012 13:09:20;0,02047;4,38;7,5458
15.05.2012 14:02:22;0,02162;4,38;7,5824
15.05.2012 15:02:20;0,02208;4,37;7,5824
15.05.2012 16:02:42;0,01955;4,37;7,5824
15.05.2012 16:27:26;0,01955;4,37;7,5824
15.05.2012 16:47:22;0,02208;4,37;7,5824
15.05.2012 18:03:02;0,02921;4,37;7,619
15.05.2012 19:03:06;0,03887;4,37;7,6557
15.05.2012 20:03:04;0,04232;4,38;7,7289
15.05.2012 21:03:08;0,04439;4,39;7,6923
15.05.2012 22:03:08;0,04278;4,4;7,6557
15.05.2012 23:03:06;0,03404;4,4;7,6557
16.05.2012 0:03:04;0,02553;4,41;7,6923
16.05.2012 1:03:04;0,02139;4,43;7,6923
16.05.2012 2:03:02;0,01932;4,43;7,6923
16.05.2012 3:03:04;0,01794;4,45;7,6923
16.05.2012 4:03:04;0,01771;4,46;7,6923
16.05.2012 5:03:00;0,01771;4,47;7,6923
16.05.2012 6:03:02;0,01886;4,49;7,6557
16.05.2012 7:03:06;0,02553;4,49;7,6557
16.05.2012 8:02:54;0,02783;4,5;7,6923
16.05.2012 9:02:56;0,0253;4,5;7,7289
16.05.2012 9:41:52;0,02645;4,51;7,7289
16.05.2012 9:53:30;0,02737;4,51;7,7289
16.05.2012 10:06:14;0,02737;4,51;7,7289
16.05.2012 11:06:30;0,02438;4,51;7,7656
16.05.2012 13:31:56;0,02231;4,52;7,8388
16.05.2012 14:28:02;0,02208;4,52;7,8022
16.05.2012 15:15:22;0,02001;4,53;7,8388
16.05.2012 16:06:06;0,01794;4,53;7,7656
16.05.2012 17:06:42;0,01817;4,53;7,7656
16.05.2012 18:06:06;0,02047;4,54;7,7656
16.05.2012 19:06:42;0,0207;4,53;7,7289
16.05.2012 20:06:42;0,02001;4,53;7,6923
16.05.2012 21:05:56;0,02277;4,53;7,6923
16.05.2012 22:05:58;0,02944;4,53;7,6557
16.05.2012 23:05:56;0,02415;4,53;7,6923
17.05.2012 0:05:46;0,01633;4,53;7,7289
17.05.2012 1:05:42;0,01288;4,54;7,7656
17.05.2012 2:05:46;0,01173;4,55;7,8022
17.05.2012 3:05:46;0,01127;4,56;7,7656
