Date; Q; P; Tg
18.05.2012 9:06:18;0,03082;4,02;7,7289
18.05.2012 10:06:50;0,02461;4,02;7,7656
18.05.2012 11:06:40;0,02599;4,02;7,8022
18.05.2012 12:07:04;0,02829;4,02;7,7656
18.05.2012 13:06:40;0,03197;4,02;7,6923
18.05.2012 14:06:48;0,02737;4,02;7,7289
18.05.2012 15:07:02;0,02967;4,02;7,7656
18.05.2012 16:07:00;0,02967;4,02;7,7656
18.05.2012 17:06:50;0,02507;4,02;7,7656
18.05.2012 18:06:46;0,02254;4,02;7,7656
18.05.2012 19:06:44;0,02484;4,02;7,7289
18.05.2012 20:06:46;0,02392;4,01;7,7289
18.05.2012 21:06:40;0,02139;4,02;7,7289
18.05.2012 22:06:34;0,03496;4,01;7,7289
18.05.2012 23:06:36;0,04025;4;7,7289
19.05.2012 0:06:34;0,03772;4;7,7289
19.05.2012 1:06:52;0,0391;4,01;7,7656
19.05.2012 2:06:56;0,03634;4,01;7,7656
19.05.2012 3:06:40;0,03588;4,01;7,7656
19.05.2012 4:06:14;0,03703;4,01;7,7656
19.05.2012 5:06:24;0,03726;4,01;7,7656
19.05.2012 6:06:40;0,03887;4,01;7,7656
19.05.2012 7:06:44;0,04324;4,01;7,8022
19.05.2012 8:06:36;0,0368;4,01;7,8388
19.05.2012 9:06:40;0,02898;4,01;7,8755
19.05.2012 10:06:40;0,02346;4;7,9121
19.05.2012 11:06:40;0,01909;4;7,9121
19.05.2012 12:06:56;0,02116;4;7,9853
19.05.2012 13:06:38;0,02254;3,99;7,9853
19.05.2012 14:06:36;0,01794;3,99;7,9853
19.05.2012 15:06:44;0,02139;3,99;7,9853
19.05.2012 16:06:48;0,0184;3,99;8,022
19.05.2012 17:06:42;0,01035;3,99;8,022
19.05.2012 18:06:48;0,01702;3,99;7,9853
19.05.2012 19:06:50;0,01679;4;7,9853
19.05.2012 20:06:50;0,01311;4;7,9121
19.05.2012 21:06:50;0,01472;3,99;7,8755
19.05.2012 22:06:52;0,01357;3,99;7,8755
19.05.2012 23:06:46;0,01886;4;7,8755
20.05.2012 0:06:48;0,01564;4;7,8755
20.05.2012 1:06:12;0,02024;3,99;7,9121
20.05.2012 2:06:14;0,02323;4;7,9121
20.05.2012 3:06:32;0,0207;4;7,9121
20.05.2012 4:06:30;0,02024;4,01;7,9121
20.05.2012 5:06:36;0,02254;4,01;7,9121
20.05.2012 6:06:26;0,01886;4,01;7,9121
20.05.2012 7:07:00;0,0184;4,01;7,9121
20.05.2012 8:07:12;0,01863;4,02;7,9487
20.05.2012 9:07:14;0,01495;4,02;8,022
20.05.2012 10:07:02;0,01426;4,01;8,0586
20.05.2012 11:06:48;0,00874;4,01;8,0952
20.05.2012 12:06:34;0,00989;4,01;8,1319
20.05.2012 13:06:38;0,00943;4;8,1319
20.05.2012 14:07:02;0,00621;3,99;8,0586
20.05.2012 15:06:30;0,00506;3,99;8,0952
20.05.2012 16:06:38;0,00506;3,99;8,1319
20.05.2012 17:06:58;0,00437;4;8,0952
20.05.2012 18:07:36;0,00345;4;8,0586
20.05.2012 19:07:06;0,00897;4,01;8,0586
20.05.2012 20:06:42;0,00529;4,01;8,022
20.05.2012 21:07:14;0,00506;4,01;8,022
20.05.2012 22:07:24;0,00782;4;7,9853
20.05.2012 23:07:10;0,01058;4;7,9853
21.05.2012 0:06:24;0,00644;4;8,022
21.05.2012 1:05:46;0,00621;4;8,022
21.05.2012 2:06:00;0,00644;4,01;8,022
21.05.2012 3:05:52;0,00667;4,02;8,022
21.05.2012 4:06:00;0,00667;4,04;8,022
21.05.2012 5:05:56;0,0069;4,04;8,022
21.05.2012 6:07:02;0,01449;4,04;7,9853
21.05.2012 7:07:50;0,01357;4,05;7,9853
21.05.2012 8:07:38;0,01334;4,05;8,022
21.05.2012 9:07:22;0,01357;4,05;8,0586
21.05.2012 10:07:18;0,01702;4,06;8,0952
21.05.2012 11:07:10;0,00989;4,09;8,0952
21.05.2012 12:07:00;0,01058;4,1;8,1319
21.05.2012 13:07:14;0,01127;4,1;8,1319
21.05.2012 14:07:28;0,01173;4,1;8,1319
21.05.2012 15:07:44;0,01058;4,11;8,1319
21.05.2012 16:06:58;0,01012;4,11;8,1319
21.05.2012 17:07:04;0,01357;4,11;8,1319
21.05.2012 18:06:50;0,00828;4,11;8,1319
21.05.2012 19:06:50;0,00897;4,12;8,0952
21.05.2012 20:06:50;0,00874;4,12;8,0952
21.05.2012 21:06:56;0,00713;4,12;8,0586
21.05.2012 22:06:54;0,0115;4,12;8,0586
21.05.2012 23:06:58;0,01265;4,12;8,0586
22.05.2012 0:06:06;0,0092;4,14;8,0952
22.05.2012 1:05:46;0,00621;4,14;8,0952
22.05.2012 2:05:56;0,00667;4,14;8,1319
22.05.2012 3:05:40;0,00851;4,15;8,1319
22.05.2012 4:05:44;0,0092;4,15;8,1319
22.05.2012 5:05:40;0,00943;4,16;8,1319
22.05.2012 6:06:38;0,01242;4,16;8,1319
22.05.2012 7:06:56;0,01725;4,16;8,1319
22.05.2012 8:07:16;0,01472;4,16;8,1685
22.05.2012 9:07:04;0,0138;4,17;8,2051
22.05.2012 10:06:50;0,01104;4,17;8,2418
22.05.2012 11:07:10;0,01012;4,17;8,2418
22.05.2012 12:07:16;0,01173;4,17;8,2784
22.05.2012 13:07:06;0,01265;4,17;8,2784
22.05.2012 14:06:52;0,01219;4,17;8,2784
22.05.2012 15:08:14;0,01242;4,16;8,2784
22.05.2012 16:07:02;0,01196;4,16;8,2784
22.05.2012 17:07:00;0,0115;4,15;8,2784
22.05.2012 18:06:40;0,01035;4,15;8,2784
22.05.2012 19:07:30;0,0092;4,15;8,2418
22.05.2012 20:06:44;0,00644;4,15;8,2418
22.05.2012 21:07:18;0,00782;4,14;8,2051
22.05.2012 22:07:28;0,01334;4,15;8,2051
22.05.2012 23:07:24;0,01357;4,15;8,2051
23.05.2012 0:06:48;0,00782;4,15;8,2418
23.05.2012 1:05:56;0,00782;4,15;8,315
23.05.2012 2:05:48;0,00989;4,16;8,3516
23.05.2012 3:05:46;0,00851;4,16;8,3516
23.05.2012 4:05:52;0,00851;4,16;8,3516
23.05.2012 5:05:54;0,00851;4,17;8,3516
23.05.2012 6:07:14;0,00874;4,17;8,315
23.05.2012 7:07:46;0,01771;4,17;8,315
23.05.2012 8:07:32;0,01518;4,17;8,3516
23.05.2012 9:06:46;0,01311;4,19;8,3516
23.05.2012 10:06:24;0,00966;4,19;8,3516
23.05.2012 11:06:28;0,00874;4,19;8,3516
23.05.2012 12:06:20;0,01357;4,19;8,3883
23.05.2012 13:06:18;0,01196;4,19;8,4249
23.05.2012 14:06:42;0,01357;4,19;8,4249
23.05.2012 15:06:52;0,01242;4,19;8,4615
23.05.2012 16:05:20;0,00897;4,19;8,4615
23.05.2012 17:06:18;0,00713;4,17;8,4615
23.05.2012 18:05:22;0,00828;4,17;8,4249
23.05.2012 19:05:50;0,00828;4,16;8,4249
23.05.2012 20:06:38;0,01219;4,16;8,3883
23.05.2012 21:06:46;0,00805;4,15;8,3883
23.05.2012 22:06:30;0,01081;4,14;8,3883
23.05.2012 23:05:56;0,01472;4,15;8,3883
24.05.2012 0:05:54;0,00989;4,15;8,4249
24.05.2012 1:04:34;0,00851;4,15;8,4249
24.05.2012 2:04:30;0,00713;4,16;8,4249
24.05.2012 3:04:30;0,0092;4,16;8,4249
24.05.2012 4:04:26;0,01035;4,17;8,4249
24.05.2012 5:04:16;0,01104;4,17;8,4249
24.05.2012 6:05:12;0,01541;4,17;8,4249
24.05.2012 7:06:50;0,0161;4,19;8,4249
24.05.2012 8:05:56;0,01518;4,17;8,4615
24.05.2012 9:06:50;0,01426;4,19;8,4982
24.05.2012 10:06:40;0,01449;4,19;8,5348
24.05.2012 11:05:50;0,00851;4,19;8,5714
24.05.2012 12:06:48;0,01403;4,19;8,6081
24.05.2012 13:05:58;0,01058;4,19;8,5714
24.05.2012 14:05:58;0,01127;4,19;8,5714
24.05.2012 15:06:52;0,01081;4,19;8,6081
24.05.2012 16:06:58;0,01426;4,19;8,6081
24.05.2012 17:06:50;0,01035;4,19;8,6081
24.05.2012 18:05:48;0,01196;4,19;8,6081
24.05.2012 19:05:56;0,01012;4,19;8,5714
24.05.2012 20:05:48;0,01311;4,19;8,5714
24.05.2012 21:05:54;0,01265;4,17;8,5348
24.05.2012 22:06:14;0,01932;4,17;8,5348
24.05.2012 23:05:54;0,0138;4,17;8,5348
25.05.2012 0:05:50;0,01679;4,17;8,5714
25.05.2012 1:04:34;0,01656;4,17;8,6081
25.05.2012 2:04:32;0,02047;4,17;8,6081
25.05.2012 3:04:30;0,01794;4,19;8,6081
25.05.2012 4:04:30;0,02277;4,19;8,6081
25.05.2012 5:05:18;0,01886;4,2;8,5714
25.05.2012 6:05:34;0,01932;4,2;8,6081
25.05.2012 7:05:58;0,02875;4,2;8,5714
25.05.2012 8:05:54;0,02415;4,2;8,6447
25.05.2012 9:06:42;0,02576;4,2;8,6447
25.05.2012 10:05:56;0,02139;4,2;8,6813
25.05.2012 11:05:56;0,01978;4,19;8,7179
25.05.2012 12:06:46;0,01656;4,17;8,7179
25.05.2012 13:07:00;0,01725;4,16;8,7179
25.05.2012 14:06:56;0,01495;4,15;8,7179
25.05.2012 15:06:04;0,01702;4,14;8,7179
25.05.2012 16:07:08;0,01564;4,14;8,7546
25.05.2012 17:06:06;0,0138;4,14;8,7179
25.05.2012 18:06:04;0,01403;4,12;8,7179
25.05.2012 19:05:48;0,01817;4,12;8,7179
25.05.2012 20:05:54;0,01495;4,11;8,6813
25.05.2012 21:06:02;0,01127;4,11;8,6813
25.05.2012 22:06:24;0,01518;4,11;8,6447
25.05.2012 23:06:02;0,02047;4,1;8,6447
26.05.2012 0:06:30;0,01541;4,1;8,6813
26.05.2012 1:05:34;0,02461;4,09;8,7179
26.05.2012 2:04:36;0,02806;4,09;8,7179
26.05.2012 3:04:38;0,02852;4,09;8,7179
26.05.2012 4:04:32;0,02967;4,1;8,7179
26.05.2012 5:04:46;0,02921;4,1;8,7179
26.05.2012 6:05:46;0,02806;4,1;8,7179
26.05.2012 7:05:46;0,02967;4,1;8,7179
26.05.2012 8:05:42;0,02852;4,1;8,7546
26.05.2012 9:05:44;0,02093;4,11;8,7912
26.05.2012 10:05:42;0,01472;4,1;8,8278
26.05.2012 11:05:44;0,0092;4,11;8,8645
26.05.2012 12:05:48;0,01518;4,11;8,8278
26.05.2012 13:05:50;0,01518;4,11;8,8645
26.05.2012 14:06:14;0,01196;4,11;8,8645
26.05.2012 15:05:56;0,00966;4,11;8,8645
26.05.2012 16:05:42;0,01035;4,11;8,8645
26.05.2012 17:05:48;0,01449;4,11;8,8645
26.05.2012 18:05:44;0,01702;4,11;8,8278
26.05.2012 19:05:48;0,01311;4,11;8,7912
26.05.2012 20:05:52;0,01127;4,12;8,7912
26.05.2012 21:05:52;0,01518;4,12;8,7912
26.05.2012 22:05:54;0,01403;4,12;8,7546
26.05.2012 23:05:48;0,02231;4,11;8,7912
27.05.2012 0:05:46;0,01311;4,11;8,7912
27.05.2012 1:04:50;0,01909;4,11;8,7912
27.05.2012 2:04:38;0,02093;4,11;8,7912
27.05.2012 3:04:30;0,01679;4,11;8,7912
27.05.2012 4:04:24;0,02047;4,11;8,7912
27.05.2012 5:04:34;0,02185;4,11;8,7912
27.05.2012 6:05:34;0,02185;4,12;8,7912
27.05.2012 7:05:52;0,02231;4,12;8,8278
27.05.2012 8:06:00;0,01978;4,12;8,8645
27.05.2012 9:06:06;0,01426;4,14;8,8645
27.05.2012 10:05:56;0,01265;4,14;8,9011
27.05.2012 11:05:50;0,01127;4,14;8,8645
27.05.2012 12:05:48;0,00966;4,15;8,9377
27.05.2012 13:05:48;0,01403;4,15;8,9377
27.05.2012 14:05:46;0,01242;4,15;8,9744
27.05.2012 15:05:44;0,00897;4,16;8,9377
27.05.2012 16:05:48;0,01058;4,16;8,9744
27.05.2012 17:05:54;0,01104;4,17;8,9011
27.05.2012 18:05:52;0,00828;4,17;8,9011
27.05.2012 19:05:54;0,00782;4,16;8,9011
27.05.2012 20:05:56;0,00874;4,16;8,9011
27.05.2012 21:06:00;0,00805;4,16;8,8645
27.05.2012 22:06:04;0,00989;4,17;8,8645
27.05.2012 23:05:52;0,01426;4,19;8,8645
28.05.2012 0:05:28;0,0161;4,19;8,8645
28.05.2012 1:04:38;0,01679;4,19;8,9011
28.05.2012 2:05:28;0,01725;4,2;8,9011
28.05.2012 3:04:38;0,01679;4,2;8,9011
28.05.2012 4:04:30;0,02231;4,21;8,9011
28.05.2012 5:04:34;0,02231;4,22;8,8645
28.05.2012 6:05:28;0,02116;4,24;8,9011
28.05.2012 7:05:48;0,02622;4,24;8,9011
28.05.2012 8:05:48;0,0184;4,24;8,9011
28.05.2012 9:05:46;0,01932;4,24;8,9377
28.05.2012 10:06:44;0,01495;4,2;8,9744
28.05.2012 11:06:52;0,01472;4,17;8,9744
28.05.2012 12:07:48;0,01265;4,16;8,9744
28.05.2012 13:07:24;0,01265;4,15;8,9377
28.05.2012 14:07:48;0,01334;4,14;8,9744
28.05.2012 15:08:42;0,01196;4,12;8,9377
28.05.2012 16:07:48;0,01334;4,11;8,9744
28.05.2012 17:07:34;0,01472;4,11;8,9744
28.05.2012 18:07:38;0,01104;4,11;9,011
28.05.2012 19:07:40;0,01357;4,11;8,9744
28.05.2012 20:07:44;0,00759;4,11;8,9377
28.05.2012 21:07:44;0,01127;4,11;8,9377
28.05.2012 22:07:40;0,01242;4,12;8,9377
28.05.2012 23:07:34;0,01564;4,12;8,9377
29.05.2012 0:07:34;0,01127;4,14;8,9377
29.05.2012 1:06:08;0,01518;4,15;8,9377
29.05.2012 2:06:20;0,00989;4,15;8,9377
29.05.2012 3:06:24;0,01817;4,16;8,9744
29.05.2012 4:06:40;0,01863;4,16;8,9744
29.05.2012 5:06:42;0,01495;4,17;8,9377
29.05.2012 6:07:06;0,02392;4,17;8,9377
29.05.2012 7:07:26;0,02438;4,17;8,9744
29.05.2012 8:07:18;0,01909;4,19;9,011
29.05.2012 8:52:04;0,01909;4,19;9,011
29.05.2012 9:06:14;0,01403;4,19;9,011
29.05.2012 10:07:16;0,01058;4,19;9,0476
29.05.2012 11:07:18;0,00989;4,19;9,0476
29.05.2012 12:07:16;0,00966;4,19;9,0842
29.05.2012 13:07:20;0,0115;4,17;9,0842
29.05.2012 14:07:20;0,00989;4,17;9,0842
29.05.2012 15:07:26;0,0161;4,17;9,0842
29.05.2012 16:07:22;0,01449;4,17;9,0842
29.05.2012 17:07:20;0,01242;4,17;9,0842
29.05.2012 18:07:14;0,01403;4,17;9,0842
29.05.2012 19:07:20;0,0092;4,17;9,0476
29.05.2012 20:07:12;0,0069;4,17;9,0476
29.05.2012 21:07:14;0,00897;4,17;9,011
29.05.2012 22:07:18;0,01196;4,17;9,011
29.05.2012 23:07:08;0,01035;4,17;9,011
30.05.2012 0:06:08;0,0069;4,17;9,0476
30.05.2012 1:06:12;0,00667;4,17;9,0476
30.05.2012 2:06:10;0,0069;4,17;9,0476
30.05.2012 3:06:00;0,00805;4,19;9,0476
30.05.2012 4:05:54;0,01127;4,19;9,0476
30.05.2012 5:06:12;0,01403;4,2;9,0476
30.05.2012 6:07:14;0,02392;4,2;9,0476
30.05.2012 7:07:28;0,02231;4,2;9,0476
30.05.2012 8:07:34;0,01978;4,2;9,0476
30.05.2012 9:07:18;0,02093;4,2;9,0476
30.05.2012 10:07:04;0,02231;4,2;9,0476
30.05.2012 11:07:04;0,01932;4,2;9,0476
30.05.2012 12:07:12;0,01679;4,2;9,0842
30.05.2012 13:07:12;0,01909;4,2;9,0842
30.05.2012 14:07:18;0,01472;4,2;9,0842
30.05.2012 14:18:32;0,01472;4,2;9,0842
30.05.2012 15:07:14;0,02093;4,19;9,0842
30.05.2012 16:07:18;0,0161;4,19;9,0842
30.05.2012 17:07:00;0,02484;4,19;9,0842
30.05.2012 18:07:00;0,02001;4,19;9,0842
30.05.2012 19:07:08;0,02392;4,17;9,0842
30.05.2012 20:06:56;0,02047;4,17;9,0842
30.05.2012 21:07:20;0,02185;4,17;9,0842
30.05.2012 22:07:28;0,02921;4,16;9,0842
30.05.2012 23:07:34;0,02898;4,16;9,0842
31.05.2012 0:07:12;0,03174;4,16;9,0842
31.05.2012 1:07:04;0,03059;4,16;9,0842
31.05.2012 2:06:00;0,03128;4,16;9,0842
31.05.2012 3:06:00;0,03197;4,16;9,0842
31.05.2012 4:05:56;0,03358;4,17;9,0842
31.05.2012 5:05:54;0,03703;4,17;9,0842
31.05.2012 6:07:34;0,02783;4,17;9,0842
31.05.2012 7:07:54;0,0345;4,17;9,0842
31.05.2012 8:07:58;0,03404;4,17;9,0842
31.05.2012 9:07:20;0,03036;4,17;9,0842
31.05.2012 10:07:16;0,02668;4,17;9,0842
31.05.2012 11:07:16;0,01863;4,17;9,0842
31.05.2012 12:07:06;0,0138;4,16;9,0842
31.05.2012 13:07:12;0,01817;4,15;9,1575
31.05.2012 14:07:22;0,01449;4,15;9,1941
31.05.2012 15:07:30;0,01656;4,15;9,1941
31.05.2012 16:07:36;0,01127;4,14;9,1941
31.05.2012 17:07:52;0,01495;4,14;9,1941
31.05.2012 18:07:02;0,01633;4,12;9,1575
31.05.2012 19:07:04;0,01679;4,11;9,1575
31.05.2012 20:07:04;0,01518;4,11;9,1575
31.05.2012 21:07:06;0,0184;4,11;9,1575
31.05.2012 22:07:00;0,01794;4,11;9,1209
31.05.2012 23:06:32;0,02346;4,11;9,1209
01.06.2012 0:06:18;0,02254;4,11;9,1575
01.06.2012 1:06:22;0,0184;4,12;9,1575
01.06.2012 2:05:06;0,01403;4,12;9,1575
01.06.2012 3:05:06;0,02116;4,12;9,1575
01.06.2012 4:05:04;0,02254;4,14;9,1575
01.06.2012 5:06:08;0,02093;4,14;9,1575
01.06.2012 6:06:44;0,02208;4,14;9,1575
01.06.2012 7:06:30;0,0276;4,14;9,1575
01.06.2012 8:06:30;0,02162;4,14;9,1941
01.06.2012 9:06:40;0,01702;4,14;9,2308
01.06.2012 10:06:32;0,01541;4,12;9,2308
01.06.2012 11:06:26;0,0161;4,12;9,2308
01.06.2012 12:06:24;0,01909;4,12;9,2308
01.06.2012 13:06:24;0,01725;4,11;9,2674
01.06.2012 14:06:22;0,01518;4,11;9,2308
01.06.2012 15:06:26;0,01541;4,11;9,2674
01.06.2012 16:06:30;0,01679;4,1;9,2308
01.06.2012 17:06:22;0,01702;4,1;9,2308
01.06.2012 18:06:18;0,02783;4,1;9,1941
01.06.2012 19:06:24;0,02967;4,09;9,1941
01.06.2012 20:06:24;0,0184;4,09;9,1941
01.06.2012 21:06:30;0,023;4,07;9,1941
01.06.2012 22:06:32;0,02231;4,06;9,1941
01.06.2012 23:06:22;0,02139;4,06;9,2308
02.06.2012 0:06:22;0,02369;4,06;9,2308
02.06.2012 1:06:22;0,02001;4,05;9,2674
02.06.2012 2:06:18;0,02783;4,05;9,2674
02.06.2012 3:06:18;0,02392;4,05;9,2674
02.06.2012 4:06:20;0,0207;4,06;9,2674
02.06.2012 5:06:22;0,02645;4,06;9,2308
02.06.2012 6:06:32;0,03151;4,06;9,2308
02.06.2012 7:06:26;0,03289;4,06;9,2308
02.06.2012 8:06:26;0,02277;4,06;9,2308
02.06.2012 9:06:20;0,02553;4,06;9,2308
02.06.2012 10:06:20;0,03013;4,06;9,2308
02.06.2012 11:06:18;0,03289;4,06;9,2674
02.06.2012 12:06:20;0,02829;4,06;9,2674
02.06.2012 13:06:24;0,02507;4,06;9,304
02.06.2012 14:06:22;0,02645;4,05;9,304
02.06.2012 15:06:20;0,02691;4,05;9,304
02.06.2012 16:06:20;0,03082;4,05;9,304
02.06.2012 17:06:18;0,02576;4,04;9,2674
02.06.2012 18:06:16;0,02737;4,04;9,2308
02.06.2012 19:06:22;0,02898;4,02;9,2308
02.06.2012 20:06:08;0,02967;4,01;9,2308
02.06.2012 21:06:18;0,03082;4,01;9,1941
02.06.2012 22:06:18;0,03473;4;9,1941
02.06.2012 23:06:22;0,04071;3,99;9,2308
03.06.2012 0:06:22;0,03841;3,99;9,2308
03.06.2012 1:06:20;0,03703;3,99;9,2308
03.06.2012 2:06:22;0,03864;3,99;9,2308
03.06.2012 3:06:24;0,03427;3,99;9,2308
03.06.2012 4:06:24;0,03588;3,99;9,2308
03.06.2012 5:06:36;0,03841;3,99;9,2308
03.06.2012 6:06:40;0,03611;3,99;9,2308
03.06.2012 7:06:28;0,03289;4;9,2308
03.06.2012 8:06:36;0,03036;4;9,2674
03.06.2012 9:06:38;0,01794;4,01;9,304
03.06.2012 10:06:36;0,01932;4,01;9,304
03.06.2012 11:06:32;0,01932;4,01;9,3407
03.06.2012 12:06:30;0,02438;4,01;9,3773
03.06.2012 13:06:30;0,0184;4,02;9,3773
03.06.2012 14:06:28;0,01932;4,02;9,3407
03.06.2012 15:06:24;0,01955;4,04;9,3773
03.06.2012 16:06:30;0,00759;4,05;9,3407
03.06.2012 17:06:34;0,01311;4,06;9,3407
03.06.2012 18:06:24;0,0115;4,06;9,3407
03.06.2012 19:06:30;0,01081;4,07;9,304
03.06.2012 20:06:30;0,01127;4,09;9,2674
03.06.2012 21:06:32;0,00966;4,09;9,2674
03.06.2012 22:06:28;0,01265;4,09;9,2674
03.06.2012 23:06:26;0,0161;4,1;9,2674
04.06.2012 0:06:30;0,01081;4,1;9,2674
04.06.2012 1:06:20;0,01564;4,11;9,2674
04.06.2012 2:06:18;0,01518;4,11;9,304
04.06.2012 3:06:22;0,00989;4,12;9,304
04.06.2012 4:06:26;0,01656;4,12;9,304
04.06.2012 5:06:26;0,01679;4,12;9,304
04.06.2012 6:06:50;0,01242;4,14;9,304
04.06.2012 7:05:10;0,01311;4,15;9,2674
04.06.2012 8:06:46;0,01817;4,15;9,304
04.06.2012 9:06:46;0,01817;4,15;9,304
04.06.2012 10:06:30;0,0207;4,15;9,3407
04.06.2012 11:06:28;0,01932;4,14;9,3773
04.06.2012 12:06:20;0,01748;4,14;9,3407
04.06.2012 13:06:22;0,01127;4,14;9,304
04.06.2012 14:06:46;0,01794;4,14;9,3407
04.06.2012 15:06:36;0,0161;4,14;9,3773
04.06.2012 16:06:22;0,01495;4,12;9,3407
04.06.2012 17:06:18;0,01633;4,11;9,3407
04.06.2012 18:06:14;0,01472;4,11;9,304
04.06.2012 19:06:12;0,01748;4,11;9,304
04.06.2012 20:06:06;0,01656;4,11;9,304
04.06.2012 21:06:14;0,01817;4,11;9,2674
04.06.2012 22:06:24;0,00989;4,11;9,2674
04.06.2012 23:06:22;0,01587;4,11;9,2674
05.06.2012 0:06:10;0,00897;4,11;9,304
05.06.2012 1:06:14;0,01449;4,12;9,304
05.06.2012 2:06:04;0,00828;4,12;9,304
05.06.2012 3:06:06;0,01334;4,12;9,304
05.06.2012 4:06:08;0,00805;4,14;9,304
05.06.2012 5:06:10;0,01518;4,14;9,304
05.06.2012 6:06:14;0,01702;4,14;9,304
05.06.2012 7:06:16;0,01495;4,15;9,3407
05.06.2012 8:06:14;0,02047;4,15;9,3407
05.06.2012 9:06:18;0,02047;4,15;9,3407
05.06.2012 10:06:10;0,02208;4,15;9,3407
05.06.2012 11:06:10;0,01541;4,15;9,3773
05.06.2012 12:06:08;0,01725;4,15;9,3773
05.06.2012 13:06:10;0,02024;4,14;9,3773
05.06.2012 14:06:24;0,01518;4,15;9,3773
05.06.2012 15:06:12;0,01702;4,15;9,3773
05.06.2012 16:06:16;0,02231;4,14;9,3407
05.06.2012 17:06:08;0,01932;4,14;9,3407
05.06.2012 18:06:20;0,01817;4,14;9,304
05.06.2012 19:06:12;0,02346;4,14;9,304
05.06.2012 20:06:08;0,02392;4,14;9,304
05.06.2012 21:06:14;0,02185;4,14;9,304
05.06.2012 22:06:22;0,02024;4,12;9,304
05.06.2012 23:06:10;0,01817;4,12;9,3407
06.06.2012 0:06:06;0,0184;4,12;9,3407
06.06.2012 1:06:12;0,01748;4,14;9,3773
06.06.2012 2:06:10;0,01104;4,14;9,3773
06.06.2012 3:06:04;0,01587;4,15;9,3773
06.06.2012 4:06:02;0,01357;4,15;9,3773
06.06.2012 5:06:10;0,01219;4,15;9,3407
06.06.2012 6:06:18;0,01702;4,16;9,3407
06.06.2012 7:06:22;0,02231;4,16;9,3407
06.06.2012 8:06:54;0,01863;4,17;9,3407
06.06.2012 9:06:44;0,01219;4,17;9,3407
06.06.2012 10:06:38;0,02093;4,17;9,3773
06.06.2012 11:06:36;0,01955;4,17;9,3407
06.06.2012 12:06:32;0,01196;4,17;9,3407
06.06.2012 13:06:36;0,01725;4,17;9,3407
06.06.2012 14:06:28;0,01288;4,17;9,3407
06.06.2012 15:06:44;0,01334;4,17;9,3407
